id,match_nr,fighter1_url,fighter2_url,results,win_method,win_details,referee,round,time
/events/UFC-Fight-Night-155-De-Randamie-vs-Ladd-76573,6,/fighter/Andre-Fili-58385,/fighter/Sheymon-Moraes-93951,win,KO,Punches,Jason Herzog,1,03:07
/events/UFC-Fight-Night-155-De-Randamie-vs-Ladd-76573,5,/fighter/Julianna-Pena-50883,/fighter/Nicco-Montano-138319,win,Decision,Unanimous,Josh Rosenthal,3,05:00
/events/UFC-Fight-Night-155-De-Randamie-vs-Ladd-76573,4,/fighter/Ryan-Hall-15962,/fighter/Darren-Elkins-22094,win,Decision,Unanimous,Blake Grice,3,05:00
/events/UFC-Fight-Night-155-De-Randamie-vs-Ladd-76573,3,/fighter/Jonathan-Martinez-124959,/fighter/Pingyuan-Liu-83520,win,KO,Knee,Josh Rosenthal,3,03:53
/events/UFC-Fight-Night-155-De-Randamie-vs-Ladd-76573,2,/fighter/Brianna-Van-Buren-98559,/fighter/Livinha-Souza-128267,win,Decision,Unanimous,Jason Herzog,3,05:00
/events/UFC-Fight-Night-155-De-Randamie-vs-Ladd-76573,1,/fighter/Benito-Lopez-122711,/fighter/Vince-Morales-177019,win,Decision,Unanimous,Josh Rosenthal,3,05:00
/events/UFC-239-Jones-vs-Santos-75113,12,/fighter/Jon-Jones-27944,/fighter/Thiago-Santos-90021,win," Decision",Split," Herb Dean",5," 5:00"
/events/UFC-239-Jones-vs-Santos-75113,11,/fighter/Amanda-Nunes-31496,/fighter/Holly-Holm-75125,win,TKO,Head Kick and Punches,Marc Goddard,1,04:10
/events/UFC-239-Jones-vs-Santos-75113,10,/fighter/Jorge-Masvidal-7688,/fighter/Ben-Askren-42390,win,KO,Flying Knee,Jason Herzog,1,00:05
/events/UFC-239-Jones-vs-Santos-75113,9,/fighter/Jan-Blachowicz-25821,/fighter/Luke-Rockhold-23345,win,KO,Punches,Herb Dean,2,01:39
/events/UFC-239-Jones-vs-Santos-75113,8,/fighter/Michael-Chiesa-46224,/fighter/Diego-Sanchez-4824,win,Decision,Unanimous,Mark Smith,3,05:00
/events/UFC-239-Jones-vs-Santos-75113,7,/fighter/Arnold-Allen-97499,/fighter/Gilbert-Melendez-5545,win,Decision,Unanimous,Marc Goddard,3,05:00
/events/UFC-239-Jones-vs-Santos-75113,6,/fighter/Marlon-Vera-97179,/fighter/Nohelin-Hernandez-110415,win,Submission,Rear-Naked Choke,Chris Tognoni,2,03:25
/events/UFC-239-Jones-vs-Santos-75113,5,/fighter/Claudia-Gadelha-48404,/fighter/Randa-Markos-75417,win,Decision,Unanimous,Jason Herzog,3,05:00
/events/UFC-239-Jones-vs-Santos-75113,4,/fighter/Yadong-Song-103807,/fighter/Alejandro-Perez-13428,win,KO,Punch,Herb Dean,1,02:04
/events/UFC-239-Jones-vs-Santos-75113,3,/fighter/Edmen-Shahbazyan-247691,/fighter/Jack-Marshman-47545,win,Submission,Rear-Naked Choke,Marc Goddard,1,01:12
/events/UFC-239-Jones-vs-Santos-75113,2,/fighter/Chance-Rencountre-143911,/fighter/Ismail-Naurdiev-168833,win,Decision,Unanimous,Mark Smith,3,05:00
/events/UFC-239-Jones-vs-Santos-75113,1,/fighter/Julia-Avila-91159,/fighter/Pannie-Kianzad-99523,win,Decision,Unanimous,Chris Tognoni,3,05:00
/events/UFC-on-ESPN-3-Ngannou-vs-Dos-Santos-73351,12,/fighter/Francis-Ngannou-152341,/fighter/Junior-dos-Santos-17272,win," TKO",Punches," Herb Dean",1," 1:11"
/events/UFC-on-ESPN-3-Ngannou-vs-Dos-Santos-73351,11,/fighter/Joseph-Benavidez-15008,/fighter/Jussier-Formiga-36939,win,TKO,Head Kick and Punches,Jason Herzog,2,04:47
/events/UFC-on-ESPN-3-Ngannou-vs-Dos-Santos-73351,10,/fighter/Demian-Maia-14637,/fighter/Anthony-Rocco-Martin-80436,win,Decision,Majority,Vance Swerdan,3,05:00
/events/UFC-on-ESPN-3-Ngannou-vs-Dos-Santos-73351,9,/fighter/Vinc-Pichel-57848,/fighter/Roosevelt-Roberts-191653,win,Decision,Unanimous,Travis Metteer,3,05:00
/events/UFC-on-ESPN-3-Ngannou-vs-Dos-Santos-73351,8,/fighter/Drew-Dober-23982,/fighter/Marco-Polo-Reyes-114125,win,TKO,Punches,Jason Herzog,1,01:07
/events/UFC-on-ESPN-3-Ngannou-vs-Dos-Santos-73351,7,/fighter/Alonzo-Menifield-210501,/fighter/Paul-Craig-110167,win,KO,Punches,Herb Dean,1,03:19
/events/UFC-on-ESPN-3-Ngannou-vs-Dos-Santos-73351,6,/fighter/Ricardo-Ramos-121143,/fighter/Journey-Newson-77464,win,Decision,Unanimous,Travis Metteer,3,05:00
/events/UFC-on-ESPN-3-Ngannou-vs-Dos-Santos-73351,5,/fighter/Eryk-Anders-93407,/fighter/Vinicius-Moreira-207291,win,KO,Punches,Vance Swerdan,1,01:18
/events/UFC-on-ESPN-3-Ngannou-vs-Dos-Santos-73351,4,/fighter/Jared-Gordon-74057,/fighter/Dan-Moret-52514,win,Decision,Unanimous,Herb Dean,3,05:00
/events/UFC-on-ESPN-3-Ngannou-vs-Dos-Santos-73351,3,/fighter/Dalcha-Lungiambula-167487,/fighter/Dequan-Townsend-91563,win,TKO,Punches and Elbows,Travis Metteer,3,00:42
/events/UFC-on-ESPN-3-Ngannou-vs-Dos-Santos-73351,2,/fighter/Amanda-Ribas-171625,/fighter/Emily-Whitmire-61380,win,Submission,Rear-Naked Choke,Vance Swerdan,2,02:10
/events/UFC-on-ESPN-3-Ngannou-vs-Dos-Santos-73351,1,/fighter/Maurice-Greene-85198,/fighter/Junior-Albini-67923,win,TKO,Punches,Jason Herzog,1,03:38
/events/UFC-Fight-Night-154-Moicano-vs-The-Korean-Zombie-73349,11,/fighter/Chan-Sung-Jung-36155,/fighter/Renato-Carneiro-61700,win," TKO",Punches," Blake",1," 0:58"
/events/UFC-Fight-Night-154-Moicano-vs-The-Korean-Zombie-73349,10,/fighter/Randy-Brown-115641,/fighter/Bryan-Barberena-51471,win,TKO,Punches,Dan Miragliotta,3,02:54
/events/UFC-Fight-Night-154-Moicano-vs-The-Korean-Zombie-73349,9,/fighter/Andre-Ewell-204397,/fighter/Anderson-dos-Santos-95053,win,Decision,Unanimous,Gary Copeland,3,05:00
/events/UFC-Fight-Night-154-Moicano-vs-The-Korean-Zombie-73349,8,/fighter/Andrea-Lee-149037,/fighter/Montana-De-La-Rosa-175479,win,Decision,Unanimous,Gary Copeland,3,05:00
/events/UFC-Fight-Night-154-Moicano-vs-The-Korean-Zombie-73349,7,/fighter/Kevin-Holland-108999,/fighter/Alessio-Di-Chirico-89875,win,Decision,Unanimous,Blake Grice,3,05:00
/events/UFC-Fight-Night-154-Moicano-vs-The-Korean-Zombie-73349,6,/fighter/Dan-Ige-136499,/fighter/Kevin-Aguilar-57838,win,Decision,Unanimous,Jimmy Neely,3,05:00
/events/UFC-Fight-Night-154-Moicano-vs-The-Korean-Zombie-73349,5,/fighter/Ashley-Yoder-39298,/fighter/Syuri-Kondo-216929,win,Decision,Unanimous,Gary Copeland,3,05:00
/events/UFC-Fight-Night-154-Moicano-vs-The-Korean-Zombie-73349,4,/fighter/Luis-Pena-174693,/fighter/Matt-Wiman-12236,win,TKO,Punches,Dan Miragliotta,3,01:14
/events/UFC-Fight-Night-154-Moicano-vs-The-Korean-Zombie-73349,3,/fighter/Jairzinho-Rozenstruik-102803,/fighter/Allen-Crowder-157353,win,KO,Punches,Blake Grice,1,00:09
/events/UFC-Fight-Night-154-Moicano-vs-The-Korean-Zombie-73349,2,/fighter/Molly-McCann-150485,/fighter/Ariane-Lipski-147487,win,Decision,Unanimous,Jimmy Neely,3,05:00
/events/UFC-Fight-Night-154-Moicano-vs-The-Korean-Zombie-73349,1,/fighter/Deron-Winn-248699,/fighter/Eric-Spicely-63723,win,Decision,Unanimous,Dan Miragliotta,3,05:00
/events/UFC-238-Cejudo-vs-Moraes-73347,13,/fighter/Henry-Cejudo-125297,/fighter/Marlon-Moraes-30936,win," TKO",Punches," Marc",3," 4:51"
/events/UFC-238-Cejudo-vs-Moraes-73347,12,/fighter/Valentina-Shevchenko-45384,/fighter/Jessica-Eye-39575,win,KO,Head Kick,Rob Madrigal,2,00:26
/events/UFC-238-Cejudo-vs-Moraes-73347,11,/fighter/Tony-Ferguson-31239,/fighter/Donald-Cerrone-15105,win,TKO,Doctor Stoppage,Dan Miragliotta,2,05:00
/events/UFC-238-Cejudo-vs-Moraes-73347,10,/fighter/Petr-Yan-186873,/fighter/Jimmie-Rivera-40954,win,Decision,Unanimous,Kevin MacDonald,3,05:00
/events/UFC-238-Cejudo-vs-Moraes-73347,9,/fighter/Blagoy-Ivanov-50154,/fighter/Tai-Tuivasa-133745,win,Decision,Unanimous,Dan Miragliotta,3,05:00
/events/UFC-238-Cejudo-vs-Moraes-73347,8,/fighter/Tatiana-Suarez-161107,/fighter/Nina-Nunes-69632,win,Decision,Unanimous,Rob Madrigal,3,05:00
/events/UFC-238-Cejudo-vs-Moraes-73347,7,/fighter/Aljamain-Sterling-66313,/fighter/Pedro-Munhoz-52407,win,Decision,Unanimous,Marc Goddard,3,05:00
/events/UFC-238-Cejudo-vs-Moraes-73347,6,/fighter/Alexa-Grasso-142845,/fighter/Karolina-Kowalkiewicz-101401,win,Decision,Unanimous,Kevin MacDonald,3,05:00
/events/UFC-238-Cejudo-vs-Moraes-73347,5,/fighter/Calvin-Kattar-23782,/fighter/Ricardo-Lamas-32051,win,TKO,Punches,Dan Miragliotta,1,04:06
/events/UFC-238-Cejudo-vs-Moraes-73347,4,/fighter/Xiaonan-Yan-67828,/fighter/Angela-Hill-148517,win,Decision,Unanimous,Rob Madrigal,3,05:00
/events/UFC-238-Cejudo-vs-Moraes-73347,3,/fighter/Darren-Stewart-128141,/fighter/Bevon-Lewis-211153,win,Decision,Unanimous,Marc Goddard,3,05:00
/events/UFC-238-Cejudo-vs-Moraes-73347,2,/fighter/Eddie-Wineland-4173,/fighter/Grigory-Popov-131039,win,KO,Punches,Kevin MacDonald,2,04:47
/events/UFC-238-Cejudo-vs-Moraes-73347,1,/fighter/Katlyn-Chookagian-119071,/fighter/Joanne-Calderwood-94103,win,Decision,Unanimous,Dan Miragliotta,3,05:00
/events/UFC-Fight-Night-153-Gustafsson-vs-Smith-73345,12,/fighter/Anthony-Smith-29470,/fighter/Alexander-Gustafsson-26162,win," Submission",Rear-Naked Choke," Marc",4," 2:38"
/events/UFC-Fight-Night-153-Gustafsson-vs-Smith-73345,11,/fighter/Aleksandar-Rakic-86829,/fighter/Jimi-Manuwa-37528,win,KO,Head Kick,Kevin Sataki,1,00:42
/events/UFC-Fight-Night-153-Gustafsson-vs-Smith-73345,10,/fighter/Makwan-Amirkhani-69406,/fighter/Chris-Fishgold-50861,win,Submission,Anaconda Choke,Marc Goddard,2,04:25
/events/UFC-Fight-Night-153-Gustafsson-vs-Smith-73345,9,/fighter/Christos-Giagos-68130,/fighter/Damir-Hadzovic-56139,win,Decision,Unanimous,Rich Mitchell,3,05:00
/events/UFC-Fight-Night-153-Gustafsson-vs-Smith-73345,8,/fighter/Daniel-Teymur-163939,/fighter/Sung-Bin-Jo-188737,win,Decision,Unanimous,Rebin Saber,3,05:00
/events/UFC-Fight-Night-153-Gustafsson-vs-Smith-73345,7,/fighter/Sergey-Khandozhko-91889,/fighter/Rostem-Akman-175303,win,Decision,Unanimous,Leon Roberts,3,05:00
/events/UFC-Fight-Night-153-Gustafsson-vs-Smith-73345,6,/fighter/Lina-Lansberg-122387,/fighter/Tonya-Evinger-18248,win,Decision,Unanimous,Kevin Sataki,3,05:00
/events/UFC-Fight-Night-153-Gustafsson-vs-Smith-73345,5,/fighter/Leonardo-Santos-4810,/fighter/Steven-Ray-59838,win,KO,Punch,Marc Goddard,1,02:17
/events/UFC-Fight-Night-153-Gustafsson-vs-Smith-73345,4,/fighter/Frank-Camacho-22114,/fighter/Nick-Hein-50774,win,TKO,Punches,Leon Roberts,2,04:56
/events/UFC-Fight-Night-153-Gustafsson-vs-Smith-73345,3,/fighter/Bea-Malecki-271931,/fighter/Duda-Santana-249137,win,Submission,Rear-Naked Choke,Rich Mitchell,2,01:59
/events/UFC-Fight-Night-153-Gustafsson-vs-Smith-73345,2,/fighter/Devin-Clark-72777,/fighter/Darko-Stosic-107757,win,Decision,Unanimous,Kevin Sataki,3,05:00
/events/UFC-Fight-Night-153-Gustafsson-vs-Smith-73345,1,/fighter/Joel-Alvarez-190201,/fighter/Danilo-Belluardo-128147,win,TKO,Punches,Rebin Saber,2,02:22
/events/UFC-Fight-Night-152-Dos-Anjos-vs-Lee-73343,13,/fighter/Rafael-dos-Anjos-11675,/fighter/Kevin-Lee-84342,win," Submission",Arm-Triangle Choke," Dan",4," 3:47"
/events/UFC-Fight-Night-152-Dos-Anjos-vs-Lee-73343,12,/fighter/Ian-Heinisch-187341,/fighter/Antonio-Carlos-Jr-143157,win,Decision,Unanimous,Todd Anderson,3,05:00
/events/UFC-Fight-Night-152-Dos-Anjos-vs-Lee-73343,11,/fighter/Felicia-Spencer-203909,/fighter/Megan-Anderson-149769,win,Submission,Rear-Naked Choke,Keith Peterson,1,03:24
/events/UFC-Fight-Night-152-Dos-Anjos-vs-Lee-73343,10,/fighter/Vicente-Luque-66474,/fighter/Derrick-Krantz-35518,win,TKO,Punches,Dan Miragliotta,1,03:52
/events/UFC-Fight-Night-152-Dos-Anjos-vs-Lee-73343,9,/fighter/Charles-Oliveira-30300,/fighter/Nik-Lentz-15058,win,TKO,Punches,Todd Anderson,2,02:11
/events/UFC-Fight-Night-152-Dos-Anjos-vs-Lee-73343,8,/fighter/Davi-Ramos-101995,/fighter/Austin-Hubbard-191483,win,Decision,Unanimous,Keith Peterson,3,05:00
/events/UFC-Fight-Night-152-Dos-Anjos-vs-Lee-73343,7,/fighter/Aspen-Ladd-141393,/fighter/Sijara-Eubanks-193533,win,Decision,Unanimous,Keith Peterson,3,05:00
/events/UFC-Fight-Night-152-Dos-Anjos-vs-Lee-73343,6,/fighter/Desmond-Green-89993,/fighter/Charles-Jourdain-210843,win,Decision,Unanimous,Dan Miragliotta,3,05:00
/events/UFC-Fight-Night-152-Dos-Anjos-vs-Lee-73343,5,/fighter/Michel-Pereira-135705,/fighter/Danny-Roberts-64677,win,KO,Flying Knee and Punch,Todd Anderson,1,01:47
/events/UFC-Fight-Night-152-Dos-Anjos-vs-Lee-73343,4,/fighter/Grant-Dawson-103525,/fighter/Michael-Trizano-163551,win,Submission,Rear-Naked Choke,Keith Peterson,2,02:27
/events/UFC-Fight-Night-152-Dos-Anjos-vs-Lee-73343,3,/fighter/Ed-Herman-6561,/fighter/Patrick-Cummins-72981,win,TKO,Knee and Punches,Dan Miragliotta,1,03:39
/events/UFC-Fight-Night-152-Dos-Anjos-vs-Lee-73343,2,/fighter/Zak-Cummings-31808,/fighter/Trevin-Giles-111237,win,Submission,Guillotine Choke,Todd Anderson,3,04:01
/events/UFC-Fight-Night-152-Dos-Anjos-vs-Lee-73343,1,/fighter/Julio-Arce-71299,/fighter/Julian-Erosa-71442,win,KO,Head Kick,Keith Peterson,3,01:49
/events/UFC-237-Namajunas-vs-Andrade-73341,12,/fighter/Jessica-Andrade-100715,/fighter/Rose-Namajunas-69083,win," KO",Slam," Marc",2," 2:58"
/events/UFC-237-Namajunas-vs-Andrade-73341,11,/fighter/Jared-Cannonier-78628,/fighter/Anderson-Silva-1356,win,TKO,Leg Kick,Herb Dean,1,04:49
/events/UFC-237-Namajunas-vs-Andrade-73341,10,/fighter/Alexander-Volkanovski-101527,/fighter/Jose-Aldo-11506,win,Decision,Unanimous,Marc Goddard,3,05:00
/events/UFC-237-Namajunas-vs-Andrade-73341,9,/fighter/Laureano-Staropoli-141271,/fighter/Thiago-Alves-5998,win,Decision,Unanimous,Osiris Maia,3,05:00
/events/UFC-237-Namajunas-vs-Andrade-73341,8,/fighter/Irene-Aldana-148377,/fighter/Bethe-Correia-103069,win,Submission,Armbar,Eduardo Herdy,3,03:24
/events/UFC-237-Namajunas-vs-Andrade-73341,7,/fighter/Ryan-Spann-68057,/fighter/Antonio-Rogerio-Nogueira-2270,win,KO,Punches,Herb Dean,1,02:07
/events/UFC-237-Namajunas-vs-Andrade-73341,6,/fighter/Thiago-Moises-130351,/fighter/Kurt-Holobaugh-68751,win,Decision,Unanimous,Marc Goddard,3,05:00
/events/UFC-237-Namajunas-vs-Andrade-73341,5,/fighter/Warlley-Alves-70750,/fighter/Sergio-Moraes-21343,win,KO,Punch,Osiris Maia,3,04:13
/events/UFC-237-Namajunas-vs-Andrade-73341,4,/fighter/Clay-Guida-8184,/fighter/BJ-Penn-1307,win,Decision,Unanimous,Herb Dean,3,05:00
/events/UFC-237-Namajunas-vs-Andrade-73341,3,/fighter/Luana-Carolina-189719,/fighter/Priscila-Cachoeira-227399,win,Decision,Unanimous,Fernando Portella,3,05:00
/events/UFC-237-Namajunas-vs-Andrade-73341,2,/fighter/Raoni-Barcelos-94587,/fighter/Carlos-Huachin-177353,win,TKO,Elbows and Punches,Eduardo Herdy,2,04:49
/events/UFC-237-Namajunas-vs-Andrade-73341,1,/fighter/Viviane-Araujo-200603,/fighter/Talita-Bernardo-186831,win,KO,Punch,Fernando Portella,3,00:48
/events/UFC-Fight-Night-151-Iaquinta-vs-Cowboy-73339,12,/fighter/Donald-Cerrone-15105,/fighter/Al-Iaquinta-42817,win," Decision",Unanimous," Jerin",5," 5:00"
/events/UFC-Fight-Night-151-Iaquinta-vs-Cowboy-73339,11,/fighter/Derek-Brunson-68494,/fighter/Elias-Theodorou-81765,win,Decision,Unanimous,Todd Anderson,3,05:00
/events/UFC-Fight-Night-151-Iaquinta-vs-Cowboy-73339,10,/fighter/Shane-Burgos-76052,/fighter/Cub-Swanson-11002,win,Decision,Split,Yves Lavigne,3,05:00
/events/UFC-Fight-Night-151-Iaquinta-vs-Cowboy-73339,9,/fighter/Merab-Dvalishvili-157355,/fighter/Brad-Katona-66518,win,Decision,Unanimous,Kevin MacDonald,3,05:00
/events/UFC-Fight-Night-151-Iaquinta-vs-Cowboy-73339,8,/fighter/Walt-Harris-72046,/fighter/Sergey-Spivak-179095,win,TKO,Punches,Jerin Valel,1,00:50
/events/UFC-Fight-Night-151-Iaquinta-vs-Cowboy-73339,7,/fighter/Andrew-Sanchez-105321,/fighter/MarcAndre-Barriault-170803,win,Decision,Unanimous,Todd Anderson,3,05:00
/events/UFC-Fight-Night-151-Iaquinta-vs-Cowboy-73339,6,/fighter/Macy-Chiasson-190279,/fighter/Sarah-Moras-61600,win,TKO,Punches,Yves Lavigne,2,02:22
/events/UFC-Fight-Night-151-Iaquinta-vs-Cowboy-73339,5,/fighter/Vince-Morales-177019,/fighter/Aiemann-Zahabi-121009,win,Decision,Unanimous,Kevin MacDonald,3,05:00
/events/UFC-Fight-Night-151-Iaquinta-vs-Cowboy-73339,4,/fighter/Nordine-Taleb-26261,/fighter/Kyle-Prepolec-80613,win,Decision,Unanimous,Jerin Valel,3,05:00
/events/UFC-Fight-Night-151-Iaquinta-vs-Cowboy-73339,3,/fighter/Matt-Sayles-93675,/fighter/Kyle-Nelson-95383,win,Submission,Arm-Triangle Choke,Todd Anderson,3,03:16
/events/UFC-Fight-Night-151-Iaquinta-vs-Cowboy-73339,2,/fighter/Arjan-Singh-Bhullar-175321,/fighter/Juan-Adams-239097,win,Decision,Unanimous,Yves Lavigne,3,05:00
/events/UFC-Fight-Night-151-Iaquinta-vs-Cowboy-73339,1,/fighter/Cole-Smith-153345,/fighter/Mitch-Gagnon-37404,win,Decision,Unanimous,Kevin MacDonald,3,05:00
/events/UFC-Fight-Night-150-Jacare-vs-Hermansson-73337,13,/fighter/Jack-Hermansson-61146,/fighter/Ronaldo-Souza-8394,win," Decision",Unanimous," Dan",5," 5:00"
/events/UFC-Fight-Night-150-Jacare-vs-Hermansson-73337,12,/fighter/Greg-Hardy-271461,/fighter/Dmitry-Smoliakov-125781,win,TKO,Punches,Keith Peterson,1,02:15
/events/UFC-Fight-Night-150-Jacare-vs-Hermansson-73337,11,/fighter/Mike-Perry-176179,/fighter/Alex-Oliveira-110143,win,Decision,Unanimous,Larry Downs Jr.,3,05:00
/events/UFC-Fight-Night-150-Jacare-vs-Hermansson-73337,10,/fighter/Glover-Teixeira-4655,/fighter/Ion-Cutelaba-101427,win,Submission,Rear-Naked Choke,Alan Abeles,2,03:37
/events/UFC-Fight-Night-150-Jacare-vs-Hermansson-73337,9,/fighter/Cory-Sandhagen-112869,/fighter/John-Lineker-41906,win,Decision,Split,Dan Miragliotta,3,05:00
/events/UFC-Fight-Night-150-Jacare-vs-Hermansson-73337,8,/fighter/Roosevelt-Roberts-191653,/fighter/Thomas-Gifford-74695,win,Decision,Unanimous,Keith Peterson,3,05:00
/events/UFC-Fight-Night-150-Jacare-vs-Hermansson-73337,7,/fighter/Takashi-Sato-147403,/fighter/Ben-Saunders-10339,win,TKO,Punches and Elbows,Larry Downs Jr.,2,01:18
/events/UFC-Fight-Night-150-Jacare-vs-Hermansson-73337,6,/fighter/Augusto-Sakai-87303,/fighter/Andrei-Arlovski-270,win,Decision,Split,Dan Miragliotta,3,05:00
/events/UFC-Fight-Night-150-Jacare-vs-Hermansson-73337,5,/fighter/Carla-Esparza-63410,/fighter/Virna-Jandiroba-137557,win,Decision,Unanimous,Alan Abeles,3,05:00
/events/UFC-Fight-Night-150-Jacare-vs-Hermansson-73337,4,/fighter/Gilbert-Burns-91727,/fighter/Mike-Davis-202169,win,Submission,Rear-Naked Choke,Keith Peterson,2,04:15
/events/UFC-Fight-Night-150-Jacare-vs-Hermansson-73337,3,/fighter/Jim-Miller-14463,/fighter/Jason-Gonzalez-66736,win,Submission,Rear-Naked Choke,Larry Downs Jr.,1,02:12
/events/UFC-Fight-Night-150-Jacare-vs-Hermansson-73337,2,/fighter/Angela-Hill-148517,/fighter/Jodie-Esquibel-66876,win,Decision,Unanimous,Alan Abeles,3,05:00
/events/UFC-Fight-Night-150-Jacare-vs-Hermansson-73337,1,/fighter/Dhiego-Lima-59607,/fighter/Court-McGee-34124,win,Decision,Split,Dan Miragliotta,3,05:00
/events/UFC-Fight-Night-149-Overeem-vs-Oleynik-73335,11,/fighter/Alistair-Overeem-461,/fighter/Alexey-Oleynik-2027,win," TKO",Punches," Marc",1," 4:45"
/events/UFC-Fight-Night-149-Overeem-vs-Oleynik-73335,10,/fighter/Islam-Makhachev-76836,/fighter/Arman-Tsarukyan-213913,win,Decision,Unanimous,Herb Dean,3,05:00
/events/UFC-Fight-Night-149-Overeem-vs-Oleynik-73335,9,/fighter/Sergei-Pavlovich-184051,/fighter/Marcelo-Golm-190735,win,KO,Punch,Leon Roberts,1,01:06
/events/UFC-Fight-Night-149-Overeem-vs-Oleynik-73335,8,/fighter/Roxanne-Modafferi-8785,/fighter/Antonina-Shevchenko-45389,win,Decision,Split,Marc Goddard,3,05:00
/events/UFC-Fight-Night-149-Overeem-vs-Oleynik-73335,7,/fighter/Krzysztof-Jotko-53380,/fighter/Alen-Amedovski-134209,win,Decision,Unanimous,Herb Dean,3,05:00
/events/UFC-Fight-Night-149-Overeem-vs-Oleynik-73335,6,/fighter/Movsar-Evloev-183539,/fighter/Seung-Woo-Choi-205299,win,Decision,Unanimous,Vjacheslav Kiselev,3,05:00
/events/UFC-Fight-Night-149-Overeem-vs-Oleynik-73335,5,/fighter/Sultan-Aliev-89761,/fighter/Keita-Nakamura-9572,win,Decision,Unanimous,Leon Roberts,3,05:00
/events/UFC-Fight-Night-149-Overeem-vs-Oleynik-73335,4,/fighter/Alexander-Yakovlev-10846,/fighter/Alex-da-Silva-Coelho-153799,win,Submission,Guillotine Choke,Marc Goddard,2,03:10
/events/UFC-Fight-Night-149-Overeem-vs-Oleynik-73335,3,/fighter/Shamil-Abdurakhimov-26808,/fighter/Marcin-Tybura-86928,win,TKO,Punches,Herb Dean,2,03:15
/events/UFC-Fight-Night-149-Overeem-vs-Oleynik-73335,2,/fighter/Michal-Oleksiejczuk-156397,/fighter/Gadzhimurad-Antigulov-55325,win,KO,Punch,Leon Roberts,1,00:44
/events/UFC-Fight-Night-149-Overeem-vs-Oleynik-73335,1,/fighter/Magomed-Mustafaev-80231,/fighter/Rafael-Fiziev-202657,win,TKO,Spinning Back Kick and Punches,Vjacheslav Kiselev,1,01:26
/events/UFC-236-Holloway-vs-Poirier-73333,13,/fighter/Dustin-Poirier-50529,/fighter/Max-Holloway-38671,win," Decision",Unanimous," Blake",5," 5:00"
/events/UFC-236-Holloway-vs-Poirier-73333,12,/fighter/Israel-Adesanya-56374,/fighter/Kelvin-Gastelum-74700,win,Decision,Unanimous,Marc Goddard,5,05:00
/events/UFC-236-Holloway-vs-Poirier-73333,11,/fighter/Khalil-Rountree-77674,/fighter/Eryk-Anders-93407,win,Decision,Unanimous,Blake Grice,3,05:00
/events/UFC-236-Holloway-vs-Poirier-73333,10,/fighter/Dwight-Grant-68983,/fighter/Alan-Jouban-65878,win,Decision,Split,George Allen,3,05:00
/events/UFC-236-Holloway-vs-Poirier-73333,9,/fighter/Nikita-Krylov-110937,/fighter/Ovince-St-Preux-38842,win,Submission,Rear-Naked Choke,Blake Grice,2,02:30
/events/UFC-236-Holloway-vs-Poirier-73333,8,/fighter/Matt-Frevola-100247,/fighter/Jalin-Turner-158269,win,Decision,Unanimous,Marc Goddard,3,05:00
/events/UFC-236-Holloway-vs-Poirier-73333,7,/fighter/Alexandre-Pantoja-25023,/fighter/Wilson-Reis-23401,win,TKO,Punches,Jason Herzog,1,02:58
/events/UFC-236-Holloway-vs-Poirier-73333,6,/fighter/Max-Griffin-53904,/fighter/Zelim-Imadaev-232055,win,Decision,Majority,George Allen,3,05:00
/events/UFC-236-Holloway-vs-Poirier-73333,5,/fighter/Khalid-Taha-117849,/fighter/Boston-Salmon-131463,win,TKO,Punches,Blake Grice,1,00:25
/events/UFC-236-Holloway-vs-Poirier-73333,4,/fighter/Belal-Muhammad-108315,/fighter/Curtis-Millender-127439,win,Decision,Unanimous,Marc Goddard,3,05:00
/events/UFC-236-Holloway-vs-Poirier-73333,3,/fighter/Montel-Jackson-206717,/fighter/Andre-Soukhamthath-67967,win,Decision,Unanimous,Jason Herzog,3,05:00
/events/UFC-236-Holloway-vs-Poirier-73333,2,/fighter/Poliana-Botelho-164275,/fighter/Lauren-Mueller-202159,win,Decision,Unanimous,George Allen,3,05:00
/events/UFC-236-Holloway-vs-Poirier-73333,1,/fighter/Brandon-Michael-Davis-67782,/fighter/Randy-Costa-189731,win,Submission,Rear-Naked Choke,Jason Herzog,2,01:12
/events/UFC-on-ESPN-2-Barboza-vs-Gaethje-72035,13,/fighter/Justin-Gaethje-46648,/fighter/Edson-Barboza-46259,win," KO",Punch," Keith",1," 2:30"
/events/UFC-on-ESPN-2-Barboza-vs-Gaethje-72035,12,/fighter/Jack-Hermansson-61146,/fighter/David-Branch-32431,win,Submission,Guillotine Choke,Dan Miragliotta,1,00:49
/events/UFC-on-ESPN-2-Barboza-vs-Gaethje-72035,11,/fighter/Josh-Emmett-85885,/fighter/Michael-Johnson-68788,win,KO,Punch,Keith Peterson,3,04:14
/events/UFC-on-ESPN-2-Barboza-vs-Gaethje-72035,10,/fighter/Michelle-Waterson-23091,/fighter/Karolina-Kowalkiewicz-101401,win,Decision,Unanimous,Dan Miragliotta,3,05:00
/events/UFC-on-ESPN-2-Barboza-vs-Gaethje-72035,9,/fighter/Paul-Craig-110167,/fighter/Kennedy-Nzechukwu-212289,win,Submission,Triangle Choke,Keith Peterson,3,04:20
